ablation_variant,image_id,skin_tone_group,delta,realization_id,dice,iou
Shuffled Contrast Proxy,000208,FST_V_VI_Dark,0.2,1,0.7185929648241206,0.5607843137254902
Shuffled Contrast Proxy,000208,FST_V_VI_Dark,0.2,2,0.7173396674584323,0.5592592592592592
Shuffled Contrast Proxy,000208,FST_V_VI_Dark,0.2,3,0.6622807017543859,0.49508196721311476
Shuffled Contrast Proxy,000214,FST_V_VI_Dark,0.0,0,0.8080229226361032,0.6778846153846154
Shuffled Contrast Proxy,000214,FST_V_VI_Dark,0.2,1,0.772972972972973,0.6299559471365639
Shuffled Contrast Proxy,000214,FST_V_VI_Dark,0.2,2,0.7890410958904109,0.6515837104072398
Shuffled Contrast Proxy,000214,FST_V_VI_Dark,0.2,3,0.7890410958904109,0.6515837104072398
Shuffled Contrast Proxy,000215,FST_V_VI_Dark,0.0,0,0.7108433734939759,0.5514018691588785
Shuffled Contrast Proxy,000215,FST_V_VI_Dark,0.2,1,0.7411764705882353,0.5887850467289719
Shuffled Contrast Proxy,000215,FST_V_VI_Dark,0.2,2,0.7555555555555555,0.6071428571428571
Shuffled Contrast Proxy,000215,FST_V_VI_Dark,0.2,3,0.6853932584269663,0.5213675213675214
Shuffled Contrast Proxy,000216,FST_V_VI_Dark,0.0,0,0.971581054036024,0.9447327451997924
Shuffled Contrast Proxy,000216,FST_V_VI_Dark,0.2,1,0.9167826328973003,0.8463514902363823
Shuffled Contrast Proxy,000216,FST_V_VI_Dark,0.2,2,0.9584364820846906,0.9201901426069552
Shuffled Contrast Proxy,000216,FST_V_VI_Dark,0.2,3,0.9640324867861286,0.930562468889995
Shuffled Contrast Proxy,000226,FST_V_VI_Dark,0.0,0,0.916083916083916,0.8451612903225807
Shuffled Contrast Proxy,000226,FST_V_VI_Dark,0.2,1,0.8409090909090909,0.7254901960784313
Shuffled Contrast Proxy,000226,FST_V_VI_Dark,0.2,2,0.9087779690189329,0.832807570977918
Shuffled Contrast Proxy,000226,FST_V_VI_Dark,0.2,3,0.912621359223301,0.8392857142857143
Shuffled Contrast Proxy,000231,FST_V_VI_Dark,0.0,0,0.8654434250764526,0.7628032345013477
Shuffled Contrast Proxy,000231,FST_V_VI_Dark,0.2,1,0.7430167597765364,0.5911111111111111
Shuffled Contrast Proxy,000231,FST_V_VI_Dark,0.2,2,0.8265971316818774,0.7044444444444444
Shuffled Contrast Proxy,000231,FST_V_VI_Dark,0.2,3,0.7425742574257426,0.5905511811023622
Shuffled Contrast Proxy,000232,FST_V_VI_Dark,0.0,0,0.8988529718456726,0.8162878787878788
Shuffled Contrast Proxy,000232,FST_V_VI_Dark,0.2,1,0.9081253319171535,0.8317120622568094
Shuffled Contrast Proxy,000232,FST_V_VI_Dark,0.2,2,0.887634684453566,0.7979704797047971
Shuffled Contrast Proxy,000232,FST_V_VI_Dark,0.2,3,0.8545816733067729,0.7460869565217392
Shuffled Contrast Proxy,000233,FST_V_VI_Dark,0.0,0,0.7206851119894598,0.5633367662203913
Shuffled Contrast Proxy,000233,FST_V_VI_Dark,0.2,1,0.5646470955652717,0.39338555265448216
Shuffled Contrast Proxy,000233,FST_V_VI_Dark,0.2,2,0.756394640682095,0.6082272282076395
Shuffled Contrast Proxy,000233,FST_V_VI_Dark,0.2,3,0.8310610551274452,0.7109533468559838
Shuffled Contrast Proxy,000239,FST_V_VI_Dark,0.0,0,0.70042194092827,0.538961038961039
Shuffled Contrast Proxy,000239,FST_V_VI_Dark,0.2,1,0.7031578947368421,0.5422077922077922
Shuffled Contrast Proxy,000239,FST_V_VI_Dark,0.2,2,0.7285861713106295,0.573051948051948
Shuffled Contrast Proxy,000239,FST_V_VI_Dark,0.2,3,0.7605633802816901,0.6136363636363636
Shuffled Contrast Proxy,000241,FST_V_VI_Dark,0.0,0,0.8807665010645848,0.7869372225745086
Shuffled Contrast Proxy,000241,FST_V_VI_Dark,0.2,1,0.6599928494815874,0.49252934898612594
Shuffled Contrast Proxy,000241,FST_V_VI_Dark,0.2,2,0.8495029139526912,0.7383790226460072
Shuffled Contrast Proxy,000241,FST_V_VI_Dark,0.2,3,0.8305555555555556,0.7102137767220903
Shuffled Contrast Proxy,000242,FST_V_VI_Dark,0.0,0,0.2372506983693887,0.1345912876833493
Shuffled Contrast Proxy,000242,FST_V_VI_Dark,0.2,1,0.2124584145921762,0.11885508920549352
Shuffled Contrast Proxy,000242,FST_V_VI_Dark,0.2,2,0.16672933340495247,0.09094638148256666
Shuffled Contrast Proxy,000242,FST_V_VI_Dark,0.2,3,0.19866094779788682,0.11028515012486208
Shuffled Contrast Proxy,000246,FST_V_VI_Dark,0.0,0,0.9219512195121952,0.8552036199095022
Shuffled Contrast Proxy,000246,FST_V_VI_Dark,0.2,1,0.821256038647343,0.6967213114754098
Shuffled Contrast Proxy,000246,FST_V_VI_Dark,0.2,2,0.8558558558558559,0.7480314960629921
Shuffled Contrast Proxy,000246,FST_V_VI_Dark,0.2,3,0.8305489260143198,0.710204081632653
Shuffled Contrast Proxy,000247,FST_V_VI_Dark,0.0,0,0.7947761194029851,0.6594427244582043
Shuffled Contrast Proxy,000247,FST_V_VI_Dark,0.2,1,0.8927444794952681,0.8062678062678063
Shuffled Contrast Proxy,000247,FST_V_VI_Dark,0.2,2,0.7836879432624113,0.6443148688046647
Shuffled Contrast Proxy,000247,FST_V_VI_Dark,0.2,3,0.7104795737122558,0.5509641873278237
Sign-Inverted Proxy (-c),000044,FST_I_II_Light,0.0,0,0.925834797891037,0.8619109947643979
Sign-Inverted Proxy (-c),000044,FST_I_II_Light,0.2,1,0.8521680897371505,0.7424154025670945
Sign-Inverted Proxy (-c),000044,FST_I_II_Light,0.2,2,0.8750200032005121,0.7778093883357041
Sign-Inverted Proxy (-c),000044,FST_I_II_Light,0.2,3,0.7964912280701755,0.6618075801749271
Sign-Inverted Proxy (-c),000260,FST_I_II_Light,0.0,0,0.852910052910053,0.7435424354243543
Sign-Inverted Proxy (-c),000260,FST_I_II_Light,0.2,1,0.7954110898661568,0.6603174603174603
Sign-Inverted Proxy (-c),000260,FST_I_II_Light,0.2,2,0.857707509881423,0.7508650519031141
Sign-Inverted Proxy (-c),000260,FST_I_II_Light,0.2,3,0.7904306220095694,0.6534810126582279
Sign-Inverted Proxy (-c),000261,FST_I_II_Light,0.0,0,0.9171396140749148,0.8469601677148847
Sign-Inverted Proxy (-c),000261,FST_I_II_Light,0.2,1,0.8502415458937198,0.7394957983193278
Sign-Inverted Proxy (-c),000261,FST_I_II_Light,0.2,2,0.878625134264232,0.7835249042145593
Sign-Inverted Proxy (-c),000261,FST_I_II_Light,0.2,3,0.8435517970401691,0.7294332723948812
Sign-Inverted Proxy (-c),000265,FST_I_II_Light,0.0,0,0.9106973808772484,0.8360370799536501
Sign-Inverted Proxy (-c),000265,FST_I_II_Light,0.2,1,0.8798214854956965,0.7854297097324986
Sign-Inverted Proxy (-c),000265,FST_I_II_Light,0.2,2,0.8757894736842106,0.7790262172284644
Sign-Inverted Proxy (-c),000265,FST_I_II_Light,0.2,3,0.8507728894173603,0.7403000517330575
Sign-Inverted Proxy (-c),000270,FST_I_II_Light,0.0,0,0.8764044943820225,0.78
Sign-Inverted Proxy (-c),000270,FST_I_II_Light,0.2,1,0.6133333333333333,0.4423076923076923
Sign-Inverted Proxy (-c),000270,FST_I_II_Light,0.2,2,0.8679245283018868,0.7666666666666667
Sign-Inverted Proxy (-c),000270,FST_I_II_Light,0.2,3,0.8700564971751412,0.77
Sign-Inverted Proxy (-c),000273,FST_I_II_Light,0.0,0,0.8666666666666667,0.7647058823529411
Sign-Inverted Proxy (-c),000273,FST_I_II_Light,0.2,1,0.7482014388489209,0.5977011494252874
Sign-Inverted Proxy (-c),000273,FST_I_II_Light,0.2,2,0.9078947368421053,0.8313253012048193
Sign-Inverted Proxy (-c),000273,FST_I_II_Light,0.2,3,0.8654970760233918,0.7628865979381443
Sign-Inverted Proxy (-c),000274,FST_I_II_Light,0.0,0,0.803921568627451,0.6721311475409836
Sign-Inverted Proxy (-c),000274,FST_I_II_Light,0.2,1,0.638095238095238,0.46853146853146854
Sign-Inverted Proxy (-c),000274,FST_I_II_Light,0.2,2,0.8,0.6666666666666666
Sign-Inverted Proxy (-c),000274,FST_I_II_Light,0.2,3,0.8476190476190476,0.7355371900826446
Sign-Inverted Proxy (-c),000275,FST_I_II_Light,0.0,0,0.8365180467091295,0.718978102189781
Sign-Inverted Proxy (-c),000275,FST_I_II_Light,0.2,1,0.8466522678185745,0.7340823970037453
Sign-Inverted Proxy (-c),000275,FST_I_II_Light,0.2,2,0.8125,0.6842105263157895
Sign-Inverted Proxy (-c),000275,FST_I_II_Light,0.2,3,0.8363636363636363,0.71875
Sign-Inverted Proxy (-c),000278,FST_I_II_Light,0.0,0,0.8728636932055023,0.7744082840236687
Sign-Inverted Proxy (-c),000278,FST_I_II_Light,0.2,1,0.8593818023508925,0.7534351145038168
Sign-Inverted Proxy (-c),000278,FST_I_II_Light,0.2,2,0.8885245901639345,0.799410029498525
Sign-Inverted Proxy (-c),000278,FST_I_II_Light,0.2,3,0.8789706473663048,0.7840746054519369
Sign-Inverted Proxy (-c),000280,FST_I_II_Light,0.0,0,0.7586206896551724,0.6111111111111112
Sign-Inverted Proxy (-c),000280,FST_I_II_Light,0.2,1,0.6358974358974359,0.46616541353383456
Sign-Inverted Proxy (-c),000280,FST_I_II_Light,0.2,2,0.7373271889400922,0.583941605839416
Sign-Inverted Proxy (-c),000280,FST_I_II_Light,0.2,3,0.7368421052631579,0.5833333333333334
Sign-Inverted Proxy (-c),000283,FST_I_II_Light,0.0,0,0.8115015974440895,0.6827956989247311
Sign-Inverted Proxy (-c),000283,FST_I_II_Light,0.2,1,0.7250384024577573,0.5686746987951807
Sign-Inverted Proxy (-c),000283,FST_I_II_Light,0.2,2,0.7530120481927711,0.6038647342995169
Sign-Inverted Proxy (-c),000283,FST_I_II_Light,0.2,3,0.8043478260869565,0.6727272727272727
Sign-Inverted Proxy (-c),000284,FST_I_II_Light,0.0,0,0.9249578414839797,0.8603921568627451
Sign-Inverted Proxy (-c),000284,FST_I_II_Light,0.2,1,0.8945674044265594,0.8092464506734619
Sign-Inverted Proxy (-c),000284,FST_I_II_Light,0.2,2,0.8799208704253214,0.7855881314023313
Sign-Inverted Proxy (-c),000284,FST_I_II_Light,0.2,3,0.9060727043496533,0.8282750672301191
Sign-Inverted Proxy (-c),000288,FST_I_II_Light,0.0,0,0.8681541582150102,0.7670250896057348
Sign-Inverted Proxy (-c),000288,FST_I_II_Light,0.2,1,0.8634686346863468,0.7597402597402597
Sign-Inverted Proxy (-c),000288,FST_I_II_Light,0.2,2,0.8441558441558441,0.7303370786516854
Sign-Inverted Proxy (-c),000288,FST_I_II_Light,0.2,3,0.6845637583892618,0.5204081632653061
Sign-Inverted Proxy (-c),000292,FST_I_II_Light,0.0,0,0.914335856093013,0.8421903414831279
Sign-Inverted Proxy (-c),000292,FST_I_II_Light,0.2,1,0.8567682726974762,0.7494266055045872
Sign-Inverted Proxy (-c),000292,FST_I_II_Light,0.2,2,0.8811606132318139,0.7875666727974986
Sign-Inverted Proxy (-c),000292,FST_I_II_Light,0.2,3,0.8559670781893004,0.7482014388489209
Sign-Inverted Proxy (-c),000294,FST_I_II_Light,0.0,0,0.8181818181818182,0.6923076923076923
Sign-Inverted Proxy (-c),000294,FST_I_II_Light,0.2,1,0.8118811881188119,0.6833333333333333
Sign-Inverted Proxy (-c),000294,FST_I_II_Light,0.2,2,0.8151658767772512,0.688
Sign-Inverted Proxy (-c),000294,FST_I_II_Light,0.2,3,0.76,0.6129032258064516
Sign-Inverted Proxy (-c),000303,FST_I_II_Light,0.0,0,0.7722342733188721,0.6289752650176679
Sign-Inverted Proxy (-c),000303,FST_I_II_Light,0.2,1,0.7041036717062635,0.5433333333333333
Sign-Inverted Proxy (-c),000303,FST_I_II_Light,0.2,2,0.8145161290322581,0.6870748299319728
Sign-Inverted Proxy (-c),000303,FST_I_II_Light,0.2,3,0.7803921568627451,0.639871382636656
Sign-Inverted Proxy (-c),000304,FST_I_II_Light,0.0,0,0.9380654140570633,0.8833551769331586
Sign-Inverted Proxy (-c),000304,FST_I_II_Light,0.2,1,0.9135628952916374,0.8408796895213454
Sign-Inverted Proxy (-c),000304,FST_I_II_Light,0.2,2,0.9475862068965517,0.9003931847968545
Sign-Inverted Proxy (-c),000304,FST_I_II_Light,0.2,3,0.9221140472878998,0.8554838709677419
Sign-Inverted Proxy (-c),000305,FST_I_II_Light,0.0,0,0.7518796992481203,0.6024096385542169
Sign-Inverted Proxy (-c),000305,FST_I_II_Light,0.2,1,0.6814814814814815,0.5168539325842697
Sign-Inverted Proxy (-c),000305,FST_I_II_Light,0.2,2,0.7272727272727273,0.5714285714285714
Sign-Inverted Proxy (-c),000305,FST_I_II_Light,0.2,3,0.7323943661971831,0.5777777777777777
Sign-Inverted Proxy (-c),000307,FST_I_II_Light,0.0,0,0.5210084033613446,0.3522727272727273
Sign-Inverted Proxy (-c),000307,FST_I_II_Light,0.2,1,0.5094339622641509,0.34177215189873417
Sign-Inverted Proxy (-c),000307,FST_I_II_Light,0.2,2,0.4852941176470588,0.32038834951456313
Sign-Inverted Proxy (-c),000307,FST_I_II_Light,0.2,3,0.4429530201342282,0.28448275862068967
Sign-Inverted Proxy (-c),000308,FST_I_II_Light,0.0,0,0.9598893499308437,0.9228723404255319
Sign-Inverted Proxy (-c),000308,FST_I_II_Light,0.2,1,0.968421052631579,0.9387755102040817
Sign-Inverted Proxy (-c),000308,FST_I_II_Light,0.2,2,0.9737454303755401,0.9488341968911918
Sign-Inverted Proxy (-c),000308,FST_I_II_Light,0.2,3,0.9752816546157727,0.9517558254020347
Sign-Inverted Proxy (-c),000311,FST_I_II_Light,0.0,0,0.8961748633879781,0.8118811881188119
Sign-Inverted Proxy (-c),000311,FST_I_II_Light,0.2,1,0.7867036011080333,0.6484018264840182
Sign-Inverted Proxy (-c),000311,FST_I_II_Light,0.2,2,0.8940568475452196,0.8084112149532711
Sign-Inverted Proxy (-c),000311,FST_I_II_Light,0.2,3,0.8586956521739131,0.7523809523809524
Sign-Inverted Proxy (-c),000314,FST_I_II_Light,0.0,0,0.9326241134751773,0.8737541528239202
Sign-Inverted Proxy (-c),000314,FST_I_II_Light,0.2,1,0.9060773480662984,0.8282828282828283
Sign-Inverted Proxy (-c),000314,FST_I_II_Light,0.2,2,0.9100346020761245,0.834920634920635
Sign-Inverted Proxy (-c),000314,FST_I_II_Light,0.2,3,0.9173989455184535,0.8474025974025974
Sign-Inverted Proxy (-c),000317,FST_I_II_Light,0.0,0,0.8187134502923976,0.693069306930693
Sign-Inverted Proxy (-c),000317,FST_I_II_Light,0.2,1,0.7804878048780488,0.64
Sign-Inverted Proxy (-c),000317,FST_I_II_Light,0.2,2,0.813953488372093,0.6862745098039216
Sign-Inverted Proxy (-c),000317,FST_I_II_Light,0.2,3,0.7675675675675676,0.6228070175438597
Sign-Inverted Proxy (-c),000321,FST_I_II_Light,0.0,0,0.9118541033434651,0.8379888268156425
Sign-Inverted Proxy (-c),000321,FST_I_II_Light,0.2,1,0.9166666666666666,0.8461538461538461
Sign-Inverted Proxy (-c),000321,FST_I_II_Light,0.2,2,0.916923076923077,0.8465909090909091
Sign-Inverted Proxy (-c),000321,FST_I_II_Light,0.2,3,0.8888888888888888,0.8
Sign-Inverted Proxy (-c),000323,FST_I_II_Light,0.0,0,0.8846153846153846,0.7931034482758621
Sign-Inverted Proxy (-c),000323,FST_I_II_Light,0.2,1,0.834070796460177,0.715370018975332
Sign-Inverted Proxy (-c),000323,FST_I_II_Light,0.2,2,0.882414151925078,0.7895716945996276
Sign-Inverted Proxy (-c),000323,FST_I_II_Light,0.2,3,0.9065326633165829,0.8290441176470589
Sign-Inverted Proxy (-c),000326,FST_I_II_Light,0.0,0,0.8412698412698413,0.726027397260274
Sign-Inverted Proxy (-c),000326,FST_I_II_Light,0.2,1,0.7808764940239044,0.6405228758169934
Sign-Inverted Proxy (-c),000326,FST_I_II_Light,0.2,2,0.8278388278388278,0.70625
Sign-Inverted Proxy (-c),000326,FST_I_II_Light,0.2,3,0.8153310104529616,0.6882352941176471
Sign-Inverted Proxy (-c),000330,FST_I_II_Light,0.0,0,0.8617363344051447,0.7570621468926554
Sign-Inverted Proxy (-c),000330,FST_I_II_Light,0.2,1,0.7719298245614035,0.6285714285714286
Sign-Inverted Proxy (-c),000330,FST_I_II_Light,0.2,2,0.8424242424242424,0.7277486910994765
Sign-Inverted Proxy (-c),000330,FST_I_II_Light,0.2,3,0.8344370860927153,0.7159090909090909
Sign-Inverted Proxy (-c),000335,FST_I_II_Light,0.0,0,0.8744567841622405,0.7769197769197769
Sign-Inverted Proxy (-c),000335,FST_I_II_Light,0.2,1,0.8127713920817369,0.6845955249569707
Sign-Inverted Proxy (-c),000335,FST_I_II_Light,0.2,2,0.8331586913494003,0.7140291359010178
Sign-Inverted Proxy (-c),000335,FST_I_II_Light,0.2,3,0.8277174521437367,0.7060733384262796
Sign-Inverted Proxy (-c),000346,FST_I_II_Light,0.0,0,0.9570957095709571,0.9177215189873418
Sign-Inverted Proxy (-c),000346,FST_I_II_Light,0.2,1,0.9128919860627178,0.8397435897435898
Sign-Inverted Proxy (-c),000346,FST_I_II_Light,0.2,2,0.9389067524115756,0.8848484848484849
Sign-Inverted Proxy (-c),000346,FST_I_II_Light,0.2,3,0.86875,0.7679558011049724
Sign-Inverted Proxy (-c),000349,FST_I_II_Light,0.0,0,0.9328277356446371,0.8741116751269036
Sign-Inverted Proxy (-c),000349,FST_I_II_Light,0.2,1,0.7969264544456641,0.6624087591240876
Sign-Inverted Proxy (-c),000349,FST_I_II_Light,0.2,2,0.8632619439868204,0.7594202898550725
Sign-Inverted Proxy (-c),000349,FST_I_II_Light,0.2,3,0.8420038535645472,0.7271214642262895
Sign-Inverted Proxy (-c),000354,FST_I_II_Light,0.0,0,0.872954014029618,0.7745504840940526
Sign-Inverted Proxy (-c),000354,FST_I_II_Light,0.2,1,0.7821229050279329,0.6422018348623854
Sign-Inverted Proxy (-c),000354,FST_I_II_Light,0.2,2,0.8802512760109933,0.7861150070126227
Sign-Inverted Proxy (-c),000354,FST_I_II_Light,0.2,3,0.8612821441506701,0.7563613231552163
Sign-Inverted Proxy (-c),000355,FST_I_II_Light,0.0,0,0.9548272807794509,0.9135593220338983
Sign-Inverted Proxy (-c),000355,FST_I_II_Light,0.2,1,0.8030856678846935,0.6709633649932157
Sign-Inverted Proxy (-c),000355,FST_I_II_Light,0.2,2,0.8980537534754403,0.8149705634987384
Sign-Inverted Proxy (-c),000355,FST_I_II_Light,0.2,3,0.89,0.8018018018018018
Sign-Inverted Proxy (-c),000358,FST_I_II_Light,0.0,0,0.8233486943164362,0.6997389033942559
Sign-Inverted Proxy (-c),000358,FST_I_II_Light,0.2,1,0.8635724331926864,0.7599009900990099
Sign-Inverted Proxy (-c),000358,FST_I_II_Light,0.2,2,0.8563134978229318,0.748730964467005
Sign-Inverted Proxy (-c),000358,FST_I_II_Light,0.2,3,0.7756315007429421,0.633495145631068
Sign-Inverted Proxy (-c),000366,FST_I_II_Light,0.0,0,0.7936245083833575,0.6578586135895677
Sign-Inverted Proxy (-c),000366,FST_I_II_Light,0.2,1,0.7118367346938775,0.5525982256020279
Sign-Inverted Proxy (-c),000366,FST_I_II_Light,0.2,2,0.774854388431412,0.6324590163934426
Sign-Inverted Proxy (-c),000366,FST_I_II_Light,0.2,3,0.7797860568056068,0.6390568319226119
Sign-Inverted Proxy (-c),000370,FST_I_II_Light,0.0,0,0.7840531561461794,0.644808743169399
Sign-Inverted Proxy (-c),000370,FST_I_II_Light,0.2,1,0.8094534711964549,0.6799007444168734
Sign-Inverted Proxy (-c),000370,FST_I_II_Light,0.2,2,0.8692913385826772,0.7688022284122563
Sign-Inverted Proxy (-c),000370,FST_I_II_Light,0.2,3,0.7357357357357357,0.5819477434679335
Sign-Inverted Proxy (-c),000371,FST_I_II_Light,0.0,0,0.920314253647587,0.8523908523908524
Sign-Inverted Proxy (-c),000371,FST_I_II_Light,0.2,1,0.9022727272727272,0.8219461697722568
Sign-Inverted Proxy (-c),000371,FST_I_II_Light,0.2,2,0.9354838709677419,0.8787878787878788
Sign-Inverted Proxy (-c),000371,FST_I_II_Light,0.2,3,0.9563365282215123,0.9163265306122449
Sign-Inverted Proxy (-c),000373,FST_I_II_Light,0.0,0,0.6818181818181818,0.5172413793103449
Sign-Inverted Proxy (-c),000373,FST_I_II_Light,0.2,1,0.6431095406360424,0.4739583333333333
Sign-Inverted Proxy (-c),000373,FST_I_II_Light,0.2,2,0.654320987654321,0.48623853211009177
Sign-Inverted Proxy (-c),000373,FST_I_II_Light,0.2,3,0.660436137071651,0.4930232558139535
Sign-Inverted Proxy (-c),000375,FST_I_II_Light,0.0,0,0.7608695652173914,0.6140350877192983
Sign-Inverted Proxy (-c),000375,FST_I_II_Light,0.2,1,0.66,0.4925373134328358
Sign-Inverted Proxy (-c),000375,FST_I_II_Light,0.2,2,0.7594433399602386,0.6121794871794872
Sign-Inverted Proxy (-c),000375,FST_I_II_Light,0.2,3,0.8208333333333333,0.696113074204947
Sign-Inverted Proxy (-c),000377,FST_I_II_Light,0.0,0,0.8484848484848485,0.7368421052631579
Sign-Inverted Proxy (-c),000377,FST_I_II_Light,0.2,1,0.6790697674418604,0.5140845070422535
Sign-Inverted Proxy (-c),000377,FST_I_II_Light,0.2,2,0.8571428571428571,0.75
Sign-Inverted Proxy (-c),000377,FST_I_II_Light,0.2,3,0.8732943469785575,0.7750865051903114
Sign-Inverted Proxy (-c),000381,FST_I_II_Light,0.0,0,0.9252336448598131,0.8608695652173913
Sign-Inverted Proxy (-c),000381,FST_I_II_Light,0.2,1,0.828125,0.7066666666666667
Sign-Inverted Proxy (-c),000381,FST_I_II_Light,0.2,2,0.9394387001477105,0.8857938718662952
Sign-Inverted Proxy (-c),000381,FST_I_II_Light,0.2,3,0.9473684210526315,0.9
Sign-Inverted Proxy (-c),000386,FST_I_II_Light,0.0,0,0.8169761273209549,0.6905829596412556
Sign-Inverted Proxy (-c),000386,FST_I_II_Light,0.2,1,0.6894586894586895,0.5260869565217391
Sign-Inverted Proxy (-c),000386,FST_I_II_Light,0.2,2,0.8535980148883374,0.7445887445887446
Sign-Inverted Proxy (-c),000386,FST_I_II_Light,0.2,3,0.835820895522388,0.717948717948718
Sign-Inverted Proxy (-c),000387,FST_I_II_Light,0.0,0,0.8661181750186986,0.7638522427440633
Sign-Inverted Proxy (-c),000387,FST_I_II_Light,0.2,1,0.748993288590604,0.5987124463519313
Sign-Inverted Proxy (-c),000387,FST_I_II_Light,0.2,2,0.8562005277044855,0.748558246828143
Sign-Inverted Proxy (-c),000387,FST_I_II_Light,0.2,3,0.8449197860962567,0.7314814814814815
Sign-Inverted Proxy (-c),000388,FST_I_II_Light,0.0,0,0.9281997918834547,0.8660194174757282
Sign-Inverted Proxy (-c),000388,FST_I_II_Light,0.2,1,0.8384279475982532,0.7218045112781954
Sign-Inverted Proxy (-c),000388,FST_I_II_Light,0.2,2,0.9326633165829146,0.8738229755178908
Sign-Inverted Proxy (-c),000388,FST_I_II_Light,0.2,3,0.9337539432176656,0.8757396449704142
Sign-Inverted Proxy (-c),000389,FST_I_II_Light,0.0,0,0.7857142857142857,0.6470588235294118
Sign-Inverted Proxy (-c),000389,FST_I_II_Light,0.2,1,0.8316831683168316,0.711864406779661
Sign-Inverted Proxy (-c),000389,FST_I_II_Light,0.2,2,0.8073394495412844,0.676923076923077
Sign-Inverted Proxy (-c),000389,FST_I_II_Light,0.2,3,0.734375,0.5802469135802469
Sign-Inverted Proxy (-c),000390,FST_I_II_Light,0.0,0,0.8101761252446184,0.680921052631579
Sign-Inverted Proxy (-c),000390,FST_I_II_Light,0.2,1,0.8235294117647058,0.7
Sign-Inverted Proxy (-c),000390,FST_I_II_Light,0.2,2,0.9261744966442953,0.8625
Sign-Inverted Proxy (-c),000390,FST_I_II_Light,0.2,3,0.8288973384030418,0.7077922077922078
Sign-Inverted Proxy (-c),000391,FST_I_II_Light,0.0,0,0.780952380952381,0.640625
Sign-Inverted Proxy (-c),000391,FST_I_II_Light,0.2,1,0.7523364485981309,0.602996254681648
Sign-Inverted Proxy (-c),000391,FST_I_II_Light,0.2,2,0.7832512315270936,0.6437246963562753
Sign-Inverted Proxy (-c),000391,FST_I_II_Light,0.2,3,0.7777777777777778,0.6363636363636364
Sign-Inverted Proxy (-c),000395,FST_I_II_Light,0.0,0,0.8740157480314961,0.7762237762237763
Sign-Inverted Proxy (-c),000395,FST_I_II_Light,0.2,1,0.8353413654618473,0.7172413793103448
Sign-Inverted Proxy (-c),000395,FST_I_II_Light,0.2,2,0.8854961832061069,0.7945205479452054
Sign-Inverted Proxy (-c),000395,FST_I_II_Light,0.2,3,0.8863636363636364,0.7959183673469388
